@relation C:/Users/C2/Github/CSOATL/0Algorithms/PythonCode/DataGenerator/arff/onlyt/T6I

@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
7.408366525698233,-0.3302723272436452,0
10.127085842259852,0.7816343773108733,1
7.7454058507511565,1.3900864861524986,1
8.740526929661156,0.0744397815989396,1
9.297231313468185,-0.016109164485237804,1
7.537733468471656,1.1203356707345955,1
8.438881719712112,2.089342276451273,1
7.625404999407378,-1.1849399812376329,0
9.744973228653834,0.5053973092911841,1
8.876315874809336,0.2961783848052211,1
7.299913988971531,-0.41875461870955566,0
7.577805781785683,-0.970757720269759,0
8.20763792997519,1.0579778210920097,1
9.373781007670924,0.36341573246953573,1
8.786418466817855,0.8687970442446643,1
7.110219449230751,-0.01420911121721291,0
8.321150476788562,0.7528453738861232,1
8.43533771858284,0.8848220175491717,1
8.605288774891745,3.4971804578125476,1
8.601794701174478,-1.5587971036053117,0
8.533397306522637,-1.2340385532404912,0
9.393222714240785,0.9903334225447549,1
9.180926538367524,0.861745690463475,1
7.4750066830365505,-0.3072821564627375,0
7.7866276414932125,-0.34657663428822305,0
11.547095510778218,1.9635753124286186,1
6.522415393538509,0.07912218818018546,0
7.274595069483786,-0.07277542877842791,0
8.46945287106369,0.6557362558996253,1
8.411016824700084,-0.9942100450068077,0
10.27671537822543,0.7319183712361236,1
8.826709464187235,2.0471450327898406,1
8.657740087867804,1.5192781751984552,1
8.245484224779878,-0.9290538102248953,0
7.566529295265521,0.06046697192576356,1
8.333345004219453,-1.06029744124218,0
7.017298790956516,0.28566468336715967,0
7.627513881225326,-0.22440284947046307,0
8.605239090201112,1.3449752964469721,1
8.871337517512863,0.6988542351528445,1
9.617512851302049,2.0186211908637417,1
7.392017291481415,0.008069868818240233,0
10.52256241340856,0.9300957377312189,1
6.460690453510973,0.1352602323716695,0
8.886000930645874,0.07503335496919838,1
6.530309383227552,0.15684199807923693,0
7.411884716022153,-0.21142455147689576,0
10.587193435533326,1.166412757999152,1
6.617831361298439,-0.6337801653258048,0
8.154154316902527,0.1844478087007131,1
8.10557741474033,-1.1956544578474997,0
8.391214040026448,-1.5748847016170369,0
8.86152228645524,1.0359305693053118,1
7.851867528885826,-0.4029126025470382,0
8.872602939913955,0.5599451619853754,1
7.7192293581333,-0.7277136535095439,0
9.673658272684222,2.437873554628638,1
7.442623178748901,-0.5855263306130647,0
9.188617639023839,2.7630441065026994,1
7.850244546941455,2.459412387751256,1
10.195440575794505,4.0148390744916895,1
8.62490842213927,0.9512088285353648,1
7.453560982037624,2.996733472066702,1
7.341336545517743,-0.47657853198038946,0
8.592844653030749,-1.5726305873427031,0
8.705897609126257,0.5714453413038625,1
8.731392894931952,-1.34837425033956,0
7.792301411587172,-1.0665828872436154,0
6.425307708769433,-1.2583267222629164,0
7.979131907338152,1.5471332413601453,1
9.737085022538198,3.1555462626952306,1
9.448237177131688,1.3069397397520477,1
9.976323900257597,-0.31607641767154315,1
7.763098412540457,-0.46493475843484244,0
7.265511916826969,-0.08335291256053612,0
9.089226133872943,0.8879034937259987,1
10.358729801017915,1.0360679365027494,1
7.722411809946876,-0.5952320725596627,0
9.804824795524599,0.986189087033662,1
8.006879075099627,-2.146095729892752,0
7.328621045768044,-0.41382627501622316,0
8.10754134911988,2.164245652072401,1
8.312960700744373,3.138091259760328,1
9.687532393277111,0.89516043458221,1
6.923436575486519,-0.010059032105747656,0
7.903268897317059,-0.48679403469851157,0
5.820502796401936,3.253308327950395,1
8.364434438640977,0.955607453978968,1
8.388247506188964,-1.2503856382441847,0
7.958825730795668,-0.8907740493020497,0
8.284933740428249,-0.3409811271262193,1
8.534286347932097,-1.086047851366875,0
8.453370092866015,0.4629619659421641,1
7.49284704500548,1.950939873083819,1
7.385611780665408,-0.012347195501811736,0
7.409472093010385,-0.9854572386919802,0
8.0598558545025,-0.6840154215201866,0
7.5182374955874565,-0.6932530847154754,0
7.393028439172778,0.5914383332241921,1
6.470611223236585,-0.36853376611788224,0
11.769594386112988,0.14764720787290586,1
9.454899875071463,1.7276105199645808,1
8.566220739978917,-1.2975115803989334,0
9.121576157250898,-1.7136806000855787,0
9.622294390663134,-0.07033307211415663,1
8.137316466621687,1.353878982948048,1
6.785075174910556,-0.7354048905310422,0
6.604473643447992,-0.3793396181497828,0
8.778069197762102,0.6112868458705989,1
7.446823847565471,0.7419258910398367,1
8.534782843231518,0.7322569672730248,1
8.767495695114143,1.448738574023947,1
7.197974277619501,-0.30308747304216,0
8.510273125780007,-0.6757050651414291,1
7.473413892671973,-1.8367712847901205,0
8.239504038931951,-0.8287714371846535,0
9.619556254837843,1.7570813276930166,1
9.124422734873848,1.0448708105983595,1
6.918061748125066,-0.6606357180971967,0
8.219399300868936,-1.025476085750244,0
10.092258956158897,1.4577928471292114,1
8.127532816879603,0.3693671245405499,1
8.595926826443524,1.316103527423003,1
5.992491393849038,0.3394498998009887,0
7.963978133906695,-0.7240973673355722,0
8.20599996524546,-0.8741559163973938,0
6.946519410470444,-0.5715503434840274,0
8.07467908051261,-1.2565786530066627,0
8.351373797160592,-1.2568002016680313,0
9.231581517120523,0.8643183896982173,1
8.558154776494808,-1.3321515604397045,0
8.18219492186215,-1.2103157896689352,0
9.31747977157831,1.1972411897295825,1
9.789602071010567,-0.18654191001811293,1
8.092175279701346,-0.7537170407890996,0
8.43684983498161,2.023339852809963,1
7.472119421306923,-0.125285867874807,0
8.69450912404172,-2.0264837622612304,0
6.981084251093707,0.4500993391236833,0
7.335428532212312,-0.061458696337395535,0
5.814080300831238,1.675246391729996,0
10.325193648952382,2.4789025880246367,1
8.290842805969106,-1.0575185357309063,0
11.353528242081714,1.9497388286764563,1
8.080911729814371,-0.9294150397544589,0
9.83203846583811,0.6205198495856814,1
9.814996061486768,1.7890512397646758,1
7.450313018736523,-0.02382800490294934,0
9.802306060124463,0.9296364419852097,1
7.375013598745976,-1.2360167376886553,0
6.8840252572925955,0.2049300285418213,0
10.154085631338674,0.8193468736384973,1
7.506445540098244,-0.08952488813799575,0
7.3660388662475835,-0.2717619170654513,0
8.631660471771715,-2.258119940839995,0
9.003804988835807,1.715931507613457,1
8.169914400285332,-1.9201948779199633,0
9.463903103874403,0.8521281954616415,1
9.446298349834281,0.22599568260690184,1
6.6363237483921,0.22570671017132904,0
9.745075647780238,1.6798534535830099,1
6.959856194605347,0.3498211682930602,0
9.017491135234359,-0.09893049792947184,1
7.455793362971323,-0.02520554874200842,0
8.261260370749966,-1.7658092790164917,0
6.829457190012892,-0.6135338747303154,0
8.385975639072443,0.4376866415548437,1
9.057002377918677,0.7371069696753678,1
9.264036345369398,0.14356311510466258,1
8.970111053331825,0.7409070565902962,1
10.042652698368336,0.476610535505249,1
7.9173359815382724,-1.2906437643949995,0
8.736755671198143,-1.0121111337534368,1
7.00150957820041,-1.0787459442815068,0
10.334503498946011,-0.12898212190193936,1
9.387315824673136,-2.342294900767289,0
8.1474707961705,0.543064299805174,1
6.660874032825289,-0.4027659015058591,0
8.613454832511744,1.097437947847373,1
8.669995374230561,0.10396227535258207,1
10.338105664581605,0.8518732770671307,1
9.02169848299735,1.7808228295512691,1
