@relation C:/Users/C2/Github/CSOATL/0Algorithms/PythonCode/DataGenerator/arff/ms/T4G

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
1,9.238799375261717,1.2111445875565598,1
1,8.495352654201161,0.9401631299614922,0
1,9.128780347321882,0.42591932839650926,0
1,7.809549176967297,3.3024311722079847,1
1,9.310710082508331,-0.14648083436569892,0
1,9.27987228772381,0.32121478040825213,0
1,7.506699235786328,0.8270926862920209,0
1,10.374337405168063,2.874813850696011,1
1,9.6010893089294,1.6949213669241816,1
1,9.40036761323284,1.3592668849872263,1
1,8.944173977971563,1.2375467164031089,1
1,7.72421928132619,1.4161077586028727,0
1,10.088291547483278,1.4300756990211057,1
1,7.829710517061679,0.1114331496169898,0
1,7.115938629336237,-0.04537030254237928,0
1,8.461339418133374,2.643573475775623,1
1,9.281474042176475,0.9986106992118737,1
1,9.551602427903314,-0.4708996695750669,0
1,8.535871314550818,-0.7885747658287681,0
1,9.766867985147009,1.2555416978371832,1
1,9.577573691418237,1.6645703193691572,1
1,8.733306109031464,0.41466861017254364,0
1,9.429350077640015,0.8441740046608555,1
1,7.716367574880896,1.3953727391608317,0
1,9.626531796044707,0.13641041927971198,0
1,9.557158232452496,2.187726553264628,1
1,9.419554251321173,0.7118386558980246,1
1,10.641444171076417,2.17950404286897,1
1,10.783820503195365,0.005470776185034887,1
1,9.907199756864518,0.46608782832531737,1
1,8.692213764855389,1.5544854137759028,1
1,9.429349902600402,1.3356607656275206,1
1,7.889050211561801,2.277188609338549,1
1,6.266833376441845,0.9381866435811306,0
1,8.795462592997174,-0.38879998146163186,0
1,9.078796550838199,1.2383818255356869,1
1,8.367103722294807,2.407708788882387,1
1,8.133070197649308,1.0270503811439478,0
1,10.035495562875523,1.2434664865125384,1
1,9.702301560246163,0.052267757586561436,0
1,8.399607786964577,1.5330533122313326,0
1,6.567073091135201,1.2297827270487265,0
1,8.298154552997717,1.3812130346839206,0
1,9.57268858609952,1.878400626052932,1
1,7.755917503056872,1.2673263044701772,0
1,9.37619715829813,0.47844647506629123,0
1,8.426090648337098,1.085679107695096,0
1,8.36456330807224,0.9249145878633278,0
1,8.666929764015235,0.480403495949248,0
1,8.500044517553965,1.218912740483114,0
1,7.7706480244438945,0.4149495922120421,0
1,9.807052835833792,0.18544675638324026,0
1,10.105322256431124,0.8138141576660396,1
1,8.134988462705996,-0.47170780688959923,0
1,7.747830972083638,-0.20539894798554492,0
1,9.801725637598672,0.026310339733360832,0
1,9.14966627145764,-1.0787290236166762,0
1,8.635994908898843,-2.0218592504473833,0
1,8.148543047714991,2.639479921053095,1
1,9.670197231298904,2.0126881872503564,1
1,9.023501096096098,1.5704165108028765,1
1,8.847306412563011,-0.07538500199815235,0
1,7.661653449473223,2.4009896415436334,1
1,8.703755640127543,0.9665061894910166,0
1,9.480994774862463,1.7457064244406588,1
1,9.077768179583055,1.7102166915260146,1
1,8.981351045445175,2.2423218293606073,1
1,8.396203655115094,3.523637967234743,1
1,9.493935361421057,0.49244507873312604,0
1,8.599224395946841,0.6217039949157657,0
1,9.379961817848203,-0.6254698656969699,0
1,7.8118912329225125,2.7174797595975004,1
1,8.278394799618416,-0.28667166281791157,0
1,9.776543116591752,0.6593503285587481,1
1,7.590010143144003,-0.14523830354870615,0
1,8.9978614793303,1.0810498139916578,1
1,9.043676153321567,0.07014749751927007,0
1,10.716211630117872,-0.39580292338268563,1
1,7.841258437123856,0.2149482067945968,0
1,8.756452273858018,0.1670427324420437,0
1,10.13167693426925,1.2762656235138121,1
1,9.50282697952378,-0.13711225508173985,0
1,9.828407436707824,1.5783080576186348,1
1,9.414020078720084,0.9339795228787497,1
1,7.2477841200529625,1.4589827850937722,0
1,8.439363449439412,1.908743423717968,1
1,9.722846489200812,0.6550913574843247,1
1,10.219025923059492,0.24558388116957042,1
1,7.849337622704967,2.366654773577592,1
1,7.226987869899947,1.2074901710549462,0
1,10.39362795955424,2.5045961033607442,1
1,8.830734343373965,0.9470920935421953,0
1,8.361441668157532,-0.14581373196494085,0
1,8.706844611600363,1.3565875293164644,1
1,9.249546110393018,-0.12585468359007757,0
1,9.286766871253128,-0.9961118150405837,0
1,9.641759067196572,0.28990792231757756,0
1,10.55223331373971,2.1197522255716432,1
1,9.096042306430201,0.32787203723971026,0
1,9.471543565969096,1.0736424006682534,1
1,10.639614246813437,1.2933198920630593,1
1,10.507906960525975,0.7159508526243173,1
1,9.005007846701007,-0.3579234640612652,0
1,9.764118128431907,0.7881151670624602,1
1,8.27186833987898,1.2690694748352729,0
1,9.703688773504801,1.3808846106880241,1
1,7.7340077761922945,0.7129167775467616,0
1,9.428290437938148,1.9075907990319416,1
1,11.42966031659883,1.6570939102908921,1
1,8.935852158957314,1.596855725162111,1
1,9.530673163004325,0.26318118081333053,0
1,8.553656635606306,0.18506829553905058,0
1,10.178741744788963,2.1818155122158736,1
1,10.37666246296427,0.19809952698188793,1
1,8.331541346756126,-0.33386560794180187,0
1,8.554688549337543,1.8268626440787803,1
1,8.892212183969717,1.5110455845452733,1
1,10.015581470402763,1.5486495122249835,1
1,8.084786328935527,1.8187446792824717,0
1,11.353010851825463,1.0527697114200822,1
1,10.886646046648915,0.30279740160395885,1
1,9.874733312635962,0.2620485065307696,1
1,9.146232264881053,-1.0677376136488728,0
1,7.589103916881264,2.2246409202937345,0
1,8.966292202136977,1.6531602373198333,1
1,9.36182596345386,1.4114038885860722,1
1,9.215799724982839,0.6515971345776533,0
1,9.60421599598943,2.268175993922444,1
1,9.050524258575397,1.0521517670430662,1
1,9.252799851988241,1.386456790644081,1
1,9.091766194076499,1.1478111353756384,1
1,7.596809925041938,0.6838759992237387,0
1,7.412490014126533,1.6324466846388201,0
1,8.828567330840686,1.0957323758609263,0
1,8.976391912042265,1.3229504272865544,1
1,10.71623309868558,0.49866792124020154,1
1,9.617137098592343,2.355731882809597,1
1,9.565170024439317,2.1555749867232468,1
1,10.69715996706978,1.3811968274183188,1
1,10.119411516113777,0.27298235504628254,1
1,9.297337120223917,-0.5020244398886309,0
1,8.653180162848223,0.87641019233423,0
1,9.050389205993778,2.2407333424381592,1
1,9.40341252184116,1.6099956893124592,1
1,9.343482031429543,2.0031458908779713,1
1,8.410644957584083,-0.5249665349166608,0
1,8.232261353625283,2.128002675722316,1
1,7.44268340909808,0.35380169963350905,0
1,8.669954577968111,1.1438683965451963,0
1,10.395302222462817,1.1390141708413821,1
1,8.132381105547926,1.4457796261399893,0
1,6.72004174158638,1.8354215431863008,0
1,9.696807447177406,-0.21638815852237525,0
1,10.000777223248484,1.4834437335352029,1
1,8.842095632947764,-0.14998125762291115,0
1,6.3554430236460195,0.7301656444301183,0
1,9.354466566597866,1.3999304907133228,1
1,11.015598655153514,0.9499020530984783,1
1,9.413364873384392,3.5557255616484014,1
1,8.424115761164844,0.5309429958518119,0
1,9.617918468951835,0.29610074656788876,0
1,8.956783311822145,2.5858328760720592,1
1,8.594144234730624,-0.3384785409293296,0
1,8.499756987972296,1.9426843062322918,1
1,9.249278092253366,1.4680339468621304,1
1,9.139266020847225,1.4866815315926019,1
1,9.423152051005468,1.482516247762062,1
1,9.650832371135436,0.6624712539153252,1
1,10.114942453296877,0.8109677537366595,1
1,10.240561008970923,0.2739193639310158,1
1,8.205453271209162,0.2157404419571496,0
1,9.146720460710192,1.841620680780344,1
1,9.87347836511526,0.12329999868064356,0
1,9.497846736285567,2.5523908958990438,1
1,9.25355979950375,-0.5597808380916234,0
1,8.27183202539709,0.6220254528216528,0
1,8.480166034668153,1.287742418136746,0
1,8.668263189479287,0.45266606743854565,0
1,8.507512973363365,2.1804285354919544,1
1,8.87225372777053,0.13937069597052354,0
1,8.800338149824128,-1.130551782698837,0
1,10.250606133468327,1.7099527319105443,1
1,8.162230687198846,0.09148671335412184,0
1,8.679094625314193,0.12792413477152953,0
1,9.505964176294711,-0.4939600508166433,0
1,10.530917222616411,2.0255180611625514,1
1,8.776932479088188,1.513659780019784,1
1,9.376841659624457,1.2236992428568678,1
1,9.821342703498027,-0.06359418179125309,0
1,8.655790352356929,0.6262019848155278,0
1,9.927112288595854,1.571208165057546,1
1,9.371748757223722,2.0865093995070385,1
1,8.919139191398521,0.07855489869711718,0
1,10.596297002717698,0.4849240657670446,1
1,10.190151850114297,2.568912654270994,1
1,8.616709308224928,0.6788769241753371,0
1,9.439650363964052,0.7318921304427,1
1,9.131566237234518,1.3571941304345574,1
1,8.733877525807396,0.23458041003363694,0
1,9.629717017452048,1.3878606440952608,1
1,11.089119416199248,0.5682651877454443,1
1,8.14447484025934,0.9604029012925632,0
1,10.143854277022795,1.4754270578855924,1
1,9.250563478411989,1.1369285017041986,1
1,8.192823890459607,-0.8585815159060317,0
1,6.921627324884848,-0.017985045792931365,0
1,9.429414367288112,1.5982746964783283,1
1,9.899946334810545,1.4966927564875157,1
1,9.798851847414863,0.389526999001784,1
1,7.534096066107904,1.7191224144272783,0
1,8.159774583617024,1.11026689950503,0
1,7.654511630711805,0.46981707594922373,0
1,9.133835023698085,1.623410533786402,1
1,8.174622859922932,0.0652052951769031,0
1,12.06544786943844,0.1961199201638456,1
1,9.397658150335475,0.7044388403263183,1
1,9.22425247647152,-0.5236316198306523,0
1,10.354063927638556,2.219567274778075,1
1,9.296911650999824,0.9507985330589219,1
1,9.645251870616722,0.030242759982707756,0
1,9.241052039801005,0.21780945688154874,0
1,8.33524193089588,0.43260588118860355,0
1,8.43602811496776,0.8393008662621526,0
1,8.201701149509685,1.81375109227273,1
1,8.846028110196514,1.387408180477478,1
1,9.579834288388644,-0.22666600784710544,0
1,7.911937076104129,-0.17320532307380399,0
1,7.8851950514149385,0.49958167399933295,0
1,7.344734835222651,-0.14537304959355146,0
1,8.007141951409883,0.43895394282092526,0
1,7.18729194956304,2.372685691185786,0
1,8.532534194119483,0.858256626328876,0
1,6.139030088146467,0.6928405258056491,0
1,9.469147219400883,0.27556256323632244,0
1,7.8808650812655205,-0.10030073280521967,0
1,8.192833761384898,0.03638940650303213,0
1,7.968885156264557,1.0100764532280844,0
1,8.811094574732179,0.5766639166781589,0
1,8.851714718662578,1.7598122699885437,1
1,10.952082277404708,-0.9252830981203917,1
1,9.150757295794552,0.2854290316726159,0
1,9.381362902978726,1.9910806070913398,1
1,9.039329891421367,0.36154732413828383,0
1,9.966179116492528,1.506350711637253,1
1,6.981305993458403,1.2399481260116976,0
1,10.444906174577508,1.141496113732382,1
1,10.148981982856377,-0.6740761863812414,0
1,8.635745663962844,0.6592467013676697,0
1,10.01794368663484,-0.2404417136438155,0
1,9.499959253725656,2.164216118507416,1
1,11.496659502507917,1.4277152305608158,1
1,9.20360365938105,2.420679741714509,1
1,8.491121433376058,1.4401389127320314,0
1,9.025594552623021,0.8124518343705318,0
1,9.413114127207132,1.0138753206279927,1
1,9.342903779617767,0.48946600612942526,0
1,7.397298821734978,1.135470483437469,0
1,8.045265067755505,0.5319276703902538,0
1,9.093591449140149,2.701788549773366,1
1,8.990618301349603,1.7651378997654992,1
1,8.896162399181266,1.166095476120697,1
1,8.845734720075123,-0.07640898790367912,0
1,9.18297673200284,1.6791407027341292,1
1,8.111563675388588,1.5013952395242178,0
1,9.711321312531933,3.416069478067908,1
1,8.727606476516003,2.0715535009262656,1
1,11.354213185008899,2.3594407906428163,1
1,10.005027964006784,-0.17077284819368033,0
1,8.813044689566748,1.283631990923589,1
1,9.962817572247287,0.7308357771174755,1
1,9.592118330005924,0.4616927298009196,1
1,8.77027526612834,2.1297338267195736,1
1,9.616219845543778,0.8682035051894772,1
1,9.1255053259234,-0.4116724043489035,0
1,8.713586329698478,1.5331115320460769,1
1,7.896655128566443,1.2030316980473517,0
1,10.160790979058778,2.0227529708349117,1
1,8.418293694255603,1.5800092242647064,0
1,8.866253081736316,1.1052974606777564,0
1,10.199982212532795,-0.31425520776179705,0
1,8.484162633016819,1.6613912398387187,1
1,10.157340633319821,0.9298638593070394,1
1,8.672048146721004,-0.02680347049416154,0
1,8.357642816937206,-0.3884932605928284,0
1,8.884153391844611,0.8101307530570194,0
1,9.310462707205009,-0.7513298423031958,0
1,10.20651761796832,-0.11523755615367492,1
1,10.108577296520146,-0.050770675732795034,1
1,9.615367410538564,2.475898546557801,1
1,7.816379526394756,1.1332052989715977,0
1,6.887301753499159,0.7812015783122896,0
1,9.527131988405085,1.634054343503335,1
1,10.684446154598147,1.3443833808975292,1
1,9.993742030724546,2.050315511460943,1
1,8.130055305333505,1.7268943469949076,0
1,9.277683693131017,2.029061258639972,1
1,9.206728112406324,1.1581775659854856,1
1,9.77820347442459,1.915957541540262,1
1,9.633989927364642,0.5476815405654969,1
1,8.188571677997686,-0.9326117599030819,0
1,8.896615037032205,0.6823985750056782,0
1,8.551917482774051,1.5688425308655833,1
1,9.183817135892522,0.6575994788759536,0
1,8.529855091839483,0.6575385225323989,0
1,10.22531802669627,1.7519640736937125,1
1,8.339683253811918,0.7670495066447762,0
1,9.875795800078428,1.160546371024141,1
1,10.086531108799413,0.7600161425722327,1
1,9.779554560850903,2.050329300110325,1
1,9.16793936967582,1.8326106854676731,1
1,8.300732962283503,0.21065610492568154,0
1,10.877736169139775,0.09285742451689849,1
1,7.650028349685003,-0.7114465470026101,0
1,9.053866380462301,2.2942298377755046,1
1,8.174533509189851,1.1778648647430114,0
1,9.125303262546801,1.0041971194830288,1
1,7.537206568408748,-0.023679959437811426,0
1,9.226950234487065,1.7825083734133282,1
1,9.393547937421928,0.6961516247516284,1
1,9.792545044681807,0.11620085545867731,0
1,9.380744372549323,1.0751296717851817,1
1,6.528852810764011,-0.9484742614171493,0
1,8.807061892597831,0.08345533401427219,0
1,8.038555931298234,1.8521229848903904,0
1,9.015918562408508,1.921901374404539,1
1,10.514456385121878,2.7693014779598526,1
1,7.9282305950313,0.6910519280953774,0
1,8.906842823218616,1.0694837521350238,0
1,7.930771163325646,-0.4728346635520393,0
1,9.149395057332784,1.9073661960323336,1
1,9.795594611802114,0.028145131230839504,0
1,9.871931870743339,0.8240435686283845,1
1,9.664051106260546,1.9185134049296577,1
1,9.292273732490413,0.4451966083230554,0
1,10.015679711920708,1.7461881375232027,1
1,9.144799041846841,0.9320401070906891,1
1,7.937746082852449,2.1988726483431247,1
1,9.295391821844797,-0.19544576895373433,0
1,10.072212398976776,0.4395960181029195,1
1,8.7987492732592,3.366670988095348,1
1,7.76128721839567,2.335473884004477,1
1,9.693431877520707,0.8152248915851462,1
1,9.080685313737872,0.1298235247057976,0
1,9.006705688930031,0.9111656868415932,0
1,8.758116945954423,-0.5703801499350489,0
1,7.4643493607036895,0.37403497800835983,0
1,8.184606089567911,2.5208389769638506,1
1,9.565565209629467,1.3887922718311738,1
1,9.506295201897935,0.9905006137275029,1
1,8.320355101088989,-0.6945808698694065,0
1,10.098060607831327,-0.48627626325680096,0
1,8.856566664936267,1.7731164470854404,1
1,7.752038313375705,0.35065802843005967,0
1,9.67556235809672,0.735057037653865,1
1,9.34655927056569,2.555923481220286,1
1,10.478206422461668,1.8285948263547682,1
1,8.749663211826242,-0.5131106831524852,0
1,10.306801166796735,-1.9238937675668284,0
1,7.275203268073249,1.3613119797575661,0
1,9.514020421645558,1.202939714361276,1
1,8.649633111237435,1.387247444231158,1
1,10.377404136617166,2.254795025943622,1
1,8.2759248539756,2.147464035564107,1
1,9.870534071073578,1.4939765887469236,1
1,9.069030780325614,1.8072154145511914,1
1,8.36804403654034,0.33484428632026364,0
1,8.707852266469764,0.25930477843737887,0
1,8.293401976037062,0.08378739882657205,0
1,7.881034055707497,1.8145920965121554,0
1,11.012204376544743,2.047952813791828,1
1,8.45166231851605,0.3043606731462276,0
1,9.608014806128265,-0.16181879032323998,0
1,7.930570674116842,0.9020346633829519,0
1,8.772478995007308,-0.25303235453618544,0
1,8.916534037072534,-0.9920782692974084,0
1,8.800014325457578,0.2518311245646858,0
1,7.637143779169789,1.4056402539782014,0
1,8.389108103059838,-0.30133246090375665,0
1,9.108734744022827,-0.6664322822107691,0
1,7.350260246302685,-0.9973748727676757,0
1,8.141128288436438,0.49040759679277746,0
1,7.812933109127545,0.45818638015741675,0
1,8.799500384595063,2.3313149371017046,1
1,8.021235177110341,1.8114257062037704,0
1,7.452931378994311,1.2977060415966042,0
1,11.040199759923397,1.9748365151643519,1
1,8.790387927739463,1.539851408850128,1
1,9.54016391121636,-0.4675754573791464,0
1,9.405343266710528,1.966775763006745,1
1,8.972742399691503,0.8315568207124968,0
1,8.8681538759867,1.6469557557839571,1
1,9.75632447432115,1.220747562030738,1
1,6.895802518263469,1.172621904837882,0
1,10.088579797095854,1.8721188460993268,1
1,8.01178271515624,0.26118639653877396,0
1,10.196949567382873,2.12600819148259,1
1,8.388808077363548,1.896587877847955,1
1,9.666217840241263,0.06511805136093807,0
1,8.234764559323061,1.7778472911606258,1
