@relation C:/Users/C2/Github/CSOATL/0Algorithms/PythonCode/DataGenerator/arff/ms/T5I

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
1,9.170899795623573,3.2229705374802418,1
1,8.113831001392944,-0.9563316560674127,0
1,7.301518163562491,-1.9070289689336986,0
1,6.359842130424793,-0.20218725472992194,0
1,7.455071041422855,-0.5957001080532687,0
1,9.075827260935066,0.6463470398626724,1
1,6.996084493123744,0.08677860979163354,0
1,8.284319613657393,0.7503830080545448,1
1,8.066491394478556,1.8637877297094805,1
1,8.972807192672885,0.4911622758114691,1
1,9.305010442440373,-1.9552900729071618,0
1,7.310153249646937,0.0953749650179756,0
1,9.27167971552627,1.9758276102616863,1
1,7.984147961153148,-0.4876551179660513,0
1,7.565653111106065,-0.10146029188565442,0
1,10.119091746816055,0.7689445049810332,1
1,6.514034344462019,0.17172106518321562,0
1,7.640298434808447,2.2574338053188203,1
1,10.882351069854025,0.017882511797772227,1
1,9.651673607743682,2.615060196745506,1
1,8.006903772278505,1.7216052547572347,1
1,7.458065965164047,0.25444203861876546,1
1,9.88489682762188,1.0301717700152158,1
1,7.959450764428775,-0.5983912745409656,0
1,6.756171266789739,-1.5801159076161801,0
1,7.39006124872008,-1.1804539810515151,0
1,7.722209953874648,-0.736224251293677,0
1,8.05753724557852,0.599094520694895,1
1,8.546390184468986,0.9276850498648257,1
1,7.1305153127780905,-1.3461924420084288,0
1,6.965136595544857,0.01750937841327571,0
1,8.530226094624275,0.4840182832147475,1
1,7.232434968113128,-0.22174282307651572,0
1,8.953367800703244,0.24631643430039374,1
1,7.22875203469448,0.22329852362978286,0
1,8.234213545581706,1.1455957686193496,1
1,9.143656915085504,0.5400590409644632,1
1,6.9574666281808195,-0.9973169301819818,0
1,9.591417577971155,0.7965991910588844,1
1,8.290096113533236,0.4160257984789987,1
1,8.024306452617104,-0.8254859660962826,0
1,7.910733372800289,-0.3145351403542098,1
1,6.8110945741177735,0.05560975360904574,0
1,9.24886401773616,-1.8372005556247157,0
1,10.196377625209866,1.0608634884780292,1
1,8.533401225420144,1.3507580312525596,1
1,5.049569815064364,0.07325525410749367,0
1,7.192553199251759,2.4089826269838417,1
1,5.489563924299773,-1.2809890479715222,0
1,9.172316658965222,1.7151659724374624,1
1,7.437325429552823,-0.5951281038772711,0
1,8.5635205612356,1.3005440976162648,1
1,8.868009142587903,0.6747628741869454,1
1,7.877127381627744,0.7432920508001245,1
1,7.423534629650691,1.254560276358316,1
1,7.722359000176348,-0.47035866702791496,0
1,7.677216084385545,-0.19071076026766498,0
1,7.303385814399631,-0.9109759882077704,0
1,10.001471983906125,0.9478312043108458,1
1,8.585235426633503,-1.1151041460824387,0
1,10.06545454594389,1.0551411032547238,1
1,7.221325530576776,-0.5089334146731745,0
1,9.40364609340093,-1.9882391788547742,0
1,8.39519532295526,-1.2206603028389678,0
1,9.909502161433771,-0.19236233203266484,1
1,6.863567264587686,0.022081182494657514,0
1,6.82006887635616,-2.416757068371802,0
1,8.606074290292364,2.630919516569598,1
1,6.202463123749838,0.40388292740814324,0
1,9.019793273780753,2.24261292608202,1
1,10.234146524628112,2.3752688980783283,1
1,8.878576909958609,1.3345032434050514,1
1,8.231298502009194,-0.7741755379575646,0
1,7.210361859737849,-0.2443687539436683,0
1,6.833329764744558,0.45530956960466074,0
1,8.366704484805103,-0.9037219721754504,0
1,8.383781820101726,0.04191464024330094,1
1,7.548991625372374,-0.9455258407149838,0
1,8.258217079449883,-1.2027716218593643,0
1,8.903921364020087,1.5261389339055695,1
1,8.959175741122078,0.9064071244279467,1
1,6.9331632020888385,-0.056114019836980056,0
1,10.248421200719326,1.2540211124683718,1
1,9.462842870152457,2.017404083385638,1
1,9.218027597607483,2.452136285221359,1
1,7.4054740847966745,0.4653823269222057,1
1,9.855430208367059,1.3782788259185725,1
1,9.436473020070737,-0.9382966173741363,1
1,6.081141311747601,1.3161697536041785,0
